VIN,Stock,Milege,Interior_Color,Exterior_color,Drive_type,Model,Make,Request Info,Photo,Year,Location,Payment,Trim,Price
1GYKPSRL7RZ138201,PR5624,"13,195",Noir,Stellar Black,All-Wheel Drive,LYRIQ,Cadillac,(904) 574-4698,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Saint Augustine, FL",$795/mo est.,Luxury 3 AWD,"$44,990.00"
1GYKPTRK7RZ109052,C26Q029A,"20,079",Sky Gray With Santorini Blue Accents,Radiant Red Tintcoat,Rear-Wheel Drive,LYRIQ,Cadillac,(352) 706-5274,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Ocala, FL",$738/mo est.,Sport 1 RWD,"$41,790.00"
1GYKPPRL2RZ109024,U33634,"6,416",Noir With Santorini Blue Accents,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(425) 470-4417,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Seattle, WA",$776/mo est.,Luxury 1 AWD,"$43,900.00"
1GYKPTRK5RZ109406,24CAD1118U,"31,155",Black,Red,Rear-Wheel Drive,LYRIQ,Cadillac,(650) 898-1344,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Colma, CA",$670/mo est.,Sport 1 RWD,"$37,900.00"
1GYKPSRL4RZ139614,T7366,"8,849",,Black,All-Wheel Drive,LYRIQ,Cadillac,(920) 322-5834,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Fond Du Lac, WI",$848/mo est.,Luxury 3 AWD,"$47,998.00"
1GYKPPRL0RZ115503,LLU2961,"6,161",Noir With Santorini Blue Accents,Opulent Blue Metallic,All-Wheel Drive,LYRIQ,Cadillac,(215) 999-1865,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Lansdale, PA",$775/mo est.,Luxury 1 AWD,"$43,890.00"
1GYKPPRL9RZ102569,P6756,"9,215",Sky Gray With Santorini Blue Accents,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,(636) 245-6889,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Saint Peters, MO",$757/mo est.,Luxury 1 AWD,"$42,864.00"
1GYKPNRK9SZ308105,KR64634,"1,539",Noir,Radiant Red Tintcoat,Rear-Wheel Drive,LYRIQ,Cadillac,(510) 405-1471,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Fremont, CA","$1,066/mo est.",Luxury 1 RWD,"$60,499.00"
1GYKPPRK8RZ101131,C260141A,"22,053",Noir With Santorini Blue Accents,Argent Silver Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(737) 250-7530,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Austin, TX",$760/mo est.,Luxury 1 RWD,"$42,998.00"
1GYKPSRL4RZ141184,PP4195,"13,051",Noir With Santorini Blue Accents,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Waukesha, WI",$848/mo est.,Luxury 3 AWD,"$47,995.00"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1GYKPPRK3RZ131556,P7557,"4,807",Noir With Santorini Blue Accents,Emerald Lake Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(737) 250-7530,https://static.cargurus.com/images/forsale/2025/08/20/09/05/2024_cadillac_lyriq-pic-5409152165211064799-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Austin, TX",$792/mo est.,Luxury 1 RWD,"$44,812.00"
1GYKPNRL8SZ301090,26238A,"8,420",Sky Cool Gray with Santorini Blue accents,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,(419) 451-4081,https://static.cargurus.com/images/forsale/2025/09/02/18/34/2025_cadillac_lyriq-pic-3387352920488403526-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"Maumee, OH",$969/mo est.,Luxury 1 AWD,"$54,998.00"
1GYKPWRK0RZ112912,P112912B,"16,457",Oxford Stone w/Garnet Accents,Radiant Red Tintcoat,Rear-Wheel Drive,LYRIQ,Cadillac,(833) 892-0594,https://static.cargurus.com/images/forsale/2025/09/24/04/32/2024_cadillac_lyriq-pic-6066028665829331144-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Porter, TX",$892/mo est.,Sport 3 RWD,"$50,500.00"
1GYKPPRL8RZ109027,3T3090P,"17,066",,Black,All-Wheel Drive,LYRIQ,Cadillac,(952) 254-4698,https://static.cargurus.com/images/forsale/2025/09/27/09/31/2024_cadillac_lyriq-pic-9019305857863330176-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Bloomington, MN",$760/mo est.,Luxury 1 AWD,"$42,998.00"
1GYKPTRK4RZ109526,RZ109526,"27,889",Noir With Santorini Blue Accents,Nimbus Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(650) 844-0198,https://static.cargurus.com/images/forsale/2025/08/12/17/09/2024_cadillac_lyriq-pic-5433018301101745902-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"San Francisco, CA",$689/mo est.,Sport 1 RWD,"$38,999.00"
,,,,,,,,,,,,,,
1GYKPPRKXRZ100319,TZ301129A,"49,613",Sky Cool Gray,Argent Silver,Rear-Wheel Drive,LYRIQ,Cadillac,(904) 574-4698,https://static.cargurus.com/images/forsale/2025/09/30/22/41/2024_cadillac_lyriq-pic-9091213230041003709-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Saint Augustine, FL",$636/mo est.,Luxury 1 RWD,"$35,995.00"
1GYKPSRL8RZ135744,T7359,"8,793",Blue,Silver,All-Wheel Drive,LYRIQ,Cadillac,(920) 322-5834,https://static.cargurus.com/images/forsale/2025/07/30/05/07/2024_cadillac_lyriq-pic-3167687300511361442-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Fond Du Lac, WI",$848/mo est.,Luxury 3 AWD,"$47,998.00"
1GYKPMRL9RZ105079,RZ105079,"9,641",Noir,Emerald Lake Metallic,All-Wheel Drive,LYRIQ,Cadillac,(678) 679-0859,https://static.cargurus.com/images/forsale/2025/08/15/11/30/2024_cadillac_lyriq-pic-1259362972739123951-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Marietta, GA",$680/mo est.,Tech AWD,"$38,490.00"
1GYKPTRK8RZ101459,UT3646,"15,165",Gray,White,Rear-Wheel Drive,LYRIQ,Cadillac,(707) 415-1827,https://static.cargurus.com/images/forsale/2025/09/24/21/46/2024_cadillac_lyriq-pic-8653963770429861831-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Vallejo, CA",$773/mo est.,Sport 1 RWD,"$43,750.00"
1GYKPMRK4PZ000034,71241JM,"22,126",Gray,Gray,Rear-Wheel Drive,LYRIQ,Cadillac,(769) 224-8701,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2023,"Palmyra, NJ",$672/mo est.,Luxury RWD,"$37,990.00"
,,,,,,,,,,,,,,
1GYKPSRL5RZ138245,PR5622,"13,567",Noir,Radiant Red Tintcoat,All-Wheel Drive,LYRIQ,Cadillac,(904) 574-4698,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Saint Augustine, FL",$795/mo est.,Luxury 3 AWD,"$44,990.00"
1GYKPTRL5RZ101475,7588T,"18,682",Noir,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,(216) 294-3775,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Cleveland, OH",$777/mo est.,Sport 1 AWD,"$43,992.00"
1GYKPTRL5RZ103257,P65340,"4,653",Noir with Santorini Blue accents,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,(678) 931-9864,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Duluth, GA",$819/mo est.,Sport 1 AWD,"$46,383.00"
1GYKPPRK7RZ108488,108488,"16,688",Noir With Santorini Blue Accents,Emerald Lake Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(470) 863-4007,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Conyers, GA",$707/mo est.,Luxury 1 RWD,"$39,991.00"
1GYKPMRK0RZ109285,24060179,"7,070",Black,Gray,Rear-Wheel Drive,LYRIQ,Cadillac,(334) 564-9748,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Memphis, TN",$742/mo est.,Tech RWD,"$41,998.00"
1GYKPTRKXRZ101673,101673,"5,901",Sky Gray With Santorini Blue Accents,Stellar Black Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(844) 931-0537,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Marietta, GA",$742/mo est.,Sport 1 RWD,"$41,999.00"
1GYKPWRL8SZ313228,225C074L,"1,701",Noir,Radiant Red Tintcoat,All-Wheel Drive,LYRIQ,Cadillac,(209) 886-4281,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Modesto, CA","$1,233/mo est.",Sport 2 AWD,"$69,955.00"
1GYKPMRL5RZ138452,21520,"14,855",Noir,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(970) 660-6414,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Greeley, CO",$724/mo est.,Tech AWD,"$41,000.00"
1GYKPPRL4RZ131056,71189AB,"10,726",Gray,Blue,All-Wheel Drive,LYRIQ,Cadillac,(769) 224-8701,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Palmyra, NJ",$760/mo est.,Luxury 1 AWD,"$42,990.00"
1GYKPMRK5RZ122453,B260071A,"3,755",Noir,Celestial Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(737) 324-6378,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Austin, TX",$703/mo est.,Tech RWD,"$39,800.00"
1GYKPPRK7RZ115571,R115571,"6,652",Sky Gray With Santorini Blue Accents,Opulent Blue Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(540) 699-0107,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Winchester, VA",$813/mo est.,Luxury 1 RWD,"$45,995.00"
1GYKPVRK1RZ113884,V7570,"18,657",Sky Gray With Santorini Blue Accents,Argent Silver Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(425) 310-4997,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Enumclaw, WA",$775/mo est.,Sport 2 RWD,"$43,881.00"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1GYKPMRK0PZ001391,GC042810A,"20,965",Gray (Sky Grey),Gray (Satin Steel Metallic),Rear-Wheel Drive,LYRIQ,Cadillac,(470) 619-4086,https://static.cargurus.com/images/forsale/2025/07/29/17/30/2023_cadillac_lyriq-pic-6852100474647273287-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2023,"Cumming, GA",$600/mo est.,Luxury RWD,"$33,888.00"
1GYKPURK7SZ303558,2E60910A,"8,762",,Radiant Red Tintcoat,Rear-Wheel Drive,LYRIQ,Cadillac,(678) 737-8549,https://static.cargurus.com/images/forsale/2025/09/13/02/34/2025_cadillac_lyriq-pic-8518941303142538059-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"Newnan, GA",$938/mo est.,Sport 1 RWD,"$53,241.00"
1GYKPTRK4RZ111115,RZ111115,"30,731",Sky Gray With Santorini Blue Accents,Emerald Lake Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(650) 844-0198,https://static.cargurus.com/images/forsale/2025/08/16/20/00/2024_cadillac_lyriq-pic-412690240095148256-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"San Francisco, CA",$689/mo est.,Sport 1 RWD,"$38,999.00"
1GYKPTRK2RZ103417,U8830,"17,740",Sky Gray With Santorini Blue Accents,Crystal White Tricoat,Rear-Wheel Drive,LYRIQ,Cadillac,(248) 920-9413,https://static.cargurus.com/images/forsale/2025/09/06/10/12/2024_cadillac_lyriq-pic-8434478069839974838-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Novi, MI",$777/mo est.,Sport 1 RWD,"$43,995.00"
1GYKPURL7SZ307084,L250398,"5,143",Sky Cool Gray with Santorini Blue accents,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,(714) 477-7487,https://static.cargurus.com/images/forsale/2025/09/27/04/43/2025_cadillac_lyriq-pic-3446360793270301945-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2025,"Tustin, CA","$1,128/mo est.",Sport 1 AWD,"$63,990.00"
,,,,,,,,,,,,,,
1GYKPMRL8RZ103369,C25581A,"15,129",Noir,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,,https://static.cargurus.com/images/forsale/2025/08/22/06/48/2024_cadillac_lyriq-pic-2211146036347358880-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Bowling Green, KY",$680/mo est.,Tech AWD,"$38,496.00"
1GYKPSRL7RZ136805,TM7811,"12,510",Noir With Santorini Blue Accents,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(833) 991-3326,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Naperville, IL",$813/mo est.,Luxury 3 AWD,"$45,995.00"
1GYKPSRL8RZ137770,P4167,"4,813",Noir with Santorini Blue accents,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,(351) 444-5289,https://static.cargurus.com/images/forsale/2025/08/15/22/13/2024_cadillac_lyriq-pic-6621405495590980876-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Woburn, MA",$920/mo est.,Luxury 3 AWD,"$52,085.00"
1GYKPRRL3RZ124109,10104,"11,647",Sky Cool Gray With Santorini Blue Accents Inteluxe,Celestial Metallic,All-Wheel Drive,LYRIQ,Cadillac,,,2024,"Lancaster, PA",$883/mo est.,Luxury 2 AWD,"$49,999.00"
1GYKPPRK9RZ108346,20922N,"27,065",Noir With Santorini Blue Accents,Stellar Black Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(626) 779-9903,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"City Of Industry, CA",$742/mo est.,Luxury 1 RWD,"$41,988.00"
,,,,,,,,,,,,,,
1GYKPTRLXRZ100225,UC100225,"28,372",Sky Gray With Santorini Blue Accents,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,(719) 301-2585,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Colorado Springs, CO",$706/mo est.,Sport 1 AWD,"$39,985.00"
1GYKPSRL7RZ138389,C701C,"6,988",,Silver,All-Wheel Drive,LYRIQ,Cadillac,,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Hartford, CT",$866/mo est.,Luxury 3 AWD,"$48,995.00"
1GYKPSRLXRZ139570,P13083,"13,717",Noir with Santorini Blue accents,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(847) 999-7141,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Northbrook, IL",$813/mo est.,Luxury 3 AWD,"$45,999.00"
1GYKPWRL6SZ311042,L250557,"4,446",Noir with Santorini Blue accents,Crystal White Tricoat,All-Wheel Drive,LYRIQ,Cadillac,(714) 477-7487,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2025,"Tustin, CA","$1,263/mo est.",Sport 2 AWD,"$71,695.00"
1GYKPPRL6RZ114842,P3610,"11,452",Sky Gray With Santorini Blue Accents,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(781) 808-2396,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Norwood, MA",$834/mo est.,Luxury 1 AWD,"$47,200.00"
1GYKPMRK4RZ102775,P1254,"5,207",Noir,Argent Silver Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,,,2024,"Indianapolis, IN",$738/mo est.,Tech RWD,"$41,750.00"
1GYKPSRL5RZ138844,CP27079,"11,106","Noir with Santorini Blue accents, Inteluxe seat tr",Radiant Red Tintcoat,All-Wheel Drive,LYRIQ,Cadillac,(401) 298-9994,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Warwick, RI",$876/mo est.,Luxury 3 AWD,"$49,588.00"
1GYKPWRL7RZ133586,P6644,"19,495","Sky Cool Gray With Santorini Blue Accents, Intelux",Nimbus Metallic,All-Wheel Drive,LYRIQ,Cadillac,(770) 343-4887,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Morrow, GA",$830/mo est.,Sport 3 AWD,"$46,992.00"
1GYKPVRK2RZ136171,ECC2165,"5,371",,Radiant Red Tintcoat,Rear-Wheel Drive,LYRIQ,Cadillac,(770) 230-5119,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Atlanta, GA",$874/mo est.,Sport 2 RWD,"$49,500.00"
1GYKPPRL0RZ109622,2384,"21,975",Sky Gray With Santorini Blue Accents,Nimbus Metallic,All-Wheel Drive,LYRIQ,Cadillac,(513) 902-3026,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Hamilton, OH",$698/mo est.,Luxury 1 AWD,"$39,492.00"
1GYKPSRL5RZ139539,3045,"12,876",,Red,All-Wheel Drive,LYRIQ,Cadillac,(978) 706-6891,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Leominster, MA",$821/mo est.,Luxury 3 AWD,"$46,500.00"
1GYKPSRL9RZ119407,27638342,"9,165",Black,Black,All-Wheel Drive,LYRIQ,Cadillac,(844) 818-0950,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Parker, CO",$848/mo est.,Luxury 3 AWD,"$47,998.00"
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
1GYKPSRL0RZ135706,PRH1563,"10,615",Noir With Santorini Blue Accents,Argent Silver Metallic,All-Wheel Drive,LYRIQ,Cadillac,(507) 473-4094,https://static.cargurus.com/images/forsale/2025/08/15/13/04/2024_cadillac_lyriq-pic-8746645030598326158-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"Rochester, MN",$742/mo est.,Luxury 3 AWD,"$41,995.00"
1GYKPTRL9RZ107456,P6494,"23,505",Noir,Stellar Black Metallic,All-Wheel Drive,LYRIQ,Cadillac,(702) 840-5413,https://static-assets.cargurus.com/images/site-cars/no-image-placeholder_c80f77463a1c0559e4735b57ed1d96ec8ff77ec6bce5b247bb733c96e18316b7.svg_09568b15a17955ae746cd5eecca394230418525f04876ca54ce21146bea353e9.svg,2024,"Henderson, NV",$775/mo est.,Sport 1 AWD,"$43,847.00"
1GYKPSRK8RZ136626,5388970,"8,975",Juniper with Sky Cool Gray accents,Emerald Lake Metallic,Rear-Wheel Drive,LYRIQ,Cadillac,(210) 942-7105,https://static.cargurus.com/images/forsale/2025/09/27/01/06/2023_cadillac_xt5-pic-4698753900458780605-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2024,"San Antonio, TX",$848/mo est.,Luxury 3 RWD,"$47,998.00"
1GYKPMRK7PZ000223,223,"31,023",,Gray,Rear-Wheel Drive,LYRIQ,Cadillac,(619) 367-4225,https://static.cargurus.com/images/forsale/2025/09/21/18/37/2023_cadillac_lyriq-pic-3800829809928756551-1024x768.jpeg?io=true&width=640&height=480&fit=bounds&format=jpg&auto=webp,2023,"San Diego, CA",$708/mo est.,Luxury RWD,"$39,999.00"
